Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,CTR,Conv_Rate,Spend,ROAS,Non_Conversions
NY-CMP-29297,Paid Ads,Premium Shoppers,14,"WhatsApp, Email",95199,7972,2952,1465,717850,69.45,6.06,Tamil,13.01,Premium Shoppers,2025-05-05,0.0837403754241116,0.18376818866031108,101744.25,7.055435565154788,6507
NY-CMP-29298,Paid Ads,College Students,17,Google,28047,3007,1348,932,705524,101.82,6.43,Tamil,18.85,Youth,2024-08-08,0.1072128926444896,0.30994346524775523,94896.23999999999,7.434688666273817,2075
NY-CMP-29299,Paid Ads,Youth,5,YouTube,71731,2595,1182,860,685420,241.71,2.3,Hindi,6.46,Premium Shoppers,2024-09-15,0.0361768273131561,0.33140655105973027,207870.6,3.2973397873484753,1735
NY-CMP-29300,Paid Ads,Tier 2 City Customers,7,WhatsApp,12521,972,246,195,115440,487.62,0.21,Tamil,11.29,College Students,2024-07-29,0.07762958230173309,0.2006172839506173,95085.9,1.214060128788811,777
NY-CMP-29301,Social Media,College Students,23,"Email, Instagram, Google",97694,8771,1777,626,472004,437.34,0.72,Bengali,11.44,Tier 2 City Customers,2025-02-18,0.08978033451389031,0.07137156538593091,273774.83999999997,1.724059084465176,8145
NY-CMP-29302,Influencer,Tier 2 City Customers,23,Instagram,35686,3707,1843,720,303120,283.61,0.48,Bengali,17.57,College Students,2024-11-19,0.10387827159110015,0.19422713784731588,204199.2,1.4844328479249673,2987
NY-CMP-29303,Social Media,Working Women,30,Email,91716,7048,1655,755,351075,226.46,1.05,Tamil,10.31,Tier 2 City Customers,2025-04-08,0.07684591565266694,0.10712258796821793,170977.30000000002,2.0533427536871853,6293
NY-CMP-29304,Influencer,Tier 2 City Customers,5,Facebook,38406,2485,1410,1018,284022,249.44,0.12,Hindi,12.79,Youth,2024-10-12,0.06470343175545487,0.4096579476861167,253929.91999999998,1.1185054522129572,1467
NY-CMP-29305,SEO,College Students,30,"YouTube, Google",23849,3452,1633,737,308066,301.64,0.39,Hindi,24.41,Youth,2024-10-30,0.14474401442408485,0.21349942062572422,222308.68,1.3857578570481368,2715
NY-CMP-29306,Email,Premium Shoppers,14,"YouTube, Facebook, Google",30658,4254,947,317,171497,905.36,-0.4,Bengali,18.0,Tier 2 City Customers,2025-01-02,0.13875660512753604,0.07451810061118946,286999.12,0.5975523548643633,3937
NY-CMP-29307,Paid Ads,Working Women,15,Facebook,74357,5015,1263,910,668850,232.01,2.17,Tamil,9.67,Youth,2025-01-17,0.06744489422650188,0.1814556331006979,211129.1,3.1679668979785354,4105
NY-CMP-29308,SEO,Working Women,25,YouTube,89973,9791,5637,2888,2301736,56.68,13.06,English,20.36,Youth,2024-08-27,0.10882153534949374,0.2949647635583699,163691.84,14.061397318278052,6903
NY-CMP-29309,Paid Ads,Working Women,29,"YouTube, Google, Instagram",95532,9355,5326,3914,2833736,67.37,9.75,Bengali,19.46,Youth,2025-05-23,0.09792530251643429,0.41838588989845005,263686.18,10.746623126020484,5441
NY-CMP-29310,Paid Ads,Tier 2 City Customers,20,"Facebook, Instagram, WhatsApp",63128,8914,2461,1060,336020,264.78,0.2,English,19.7,College Students,2025-05-17,0.14120517044734507,0.118914067758582,280666.8,1.1972203338620742,7854
NY-CMP-29311,Email,Tier 2 City Customers,7,WhatsApp,99464,8293,4127,2937,2126388,44.24,15.37,Tamil,15.44,College Students,2025-01-30,0.08337690018499155,0.3541541058724225,129932.88,16.365280289330922,5356
NY-CMP-29312,Paid Ads,Tier 2 City Customers,9,WhatsApp,81099,2140,1197,367,110467,436.4,-0.31,English,4.57,Premium Shoppers,2025-03-21,0.026387501695458636,0.17149532710280374,160158.8,0.6897341888175986,1773
NY-CMP-29313,Social Media,College Students,13,Google,34585,2767,576,345,206310,533.48,0.12,Tamil,10.66,Tier 2 City Customers,2024-10-21,0.08000578285383837,0.12468377303939285,184050.6,1.1209417410212192,2422
NY-CMP-29314,Paid Ads,Premium Shoppers,24,Facebook,18684,1222,590,340,149940,523.81,-0.16,Tamil,11.52,Tier 2 City Customers,2024-09-21,0.0654035538428602,0.27823240589198034,178095.4,0.8419083255378859,882
NY-CMP-29315,SEO,Tier 2 City Customers,20,YouTube,81834,6482,3110,1586,758108,61.27,6.8,Tamil,13.66,Tier 2 City Customers,2024-12-09,0.0792091306791798,0.24467756865165072,97174.22,7.801534192916598,4896
NY-CMP-29316,Social Media,College Students,8,"WhatsApp, Facebook, Google",13883,1658,606,316,94800,410.85,-0.27,English,18.58,Working Women,2025-06-05,0.11942663689404308,0.19059107358262967,129828.6,0.7301935012778386,1342
NY-CMP-29317,Paid Ads,Working Women,27,YouTube,60470,8346,4242,2495,1245005,107.7,3.63,English,24.94,Youth,2025-01-12,0.13801885232346617,0.29894560268392045,268711.5,4.633240482822655,5851
NY-CMP-29318,Email,Premium Shoppers,10,WhatsApp,44873,4610,2320,1491,928893,190.51,2.27,English,18.77,Youth,2025-05-20,0.10273438370512335,0.32342733188720174,284050.41,3.2701695449057797,3119
NY-CMP-29319,SEO,College Students,21,"Email, Google, Instagram",51718,5011,2732,1721,962039,107.31,4.21,Tamil,18.3,College Students,2024-07-05,0.09689083104528404,0.3434444222710038,184680.51,5.209206970459416,3290
NY-CMP-29320,Social Media,College Students,15,Email,19980,2205,1271,840,587160,182.96,2.82,Hindi,21.6,Premium Shoppers,2025-05-05,0.11036036036036036,0.38095238095238093,153686.4,3.820507214691736,1365
NY-CMP-29321,Social Media,Youth,16,WhatsApp,73021,9062,4945,3682,2393300,32.79,18.82,Tamil,24.22,College Students,2024-12-14,0.12410128593144439,0.40631207239020084,120732.78,19.82311680390363,5380
NY-CMP-29322,SEO,Tier 2 City Customers,15,"Google, Instagram",18326,2577,882,512,168448,567.19,-0.42,Hindi,21.67,Working Women,2024-11-06,0.1406198843173633,0.19868063639891345,290401.28,0.5800525397133235,2065
NY-CMP-29323,Influencer,Premium Shoppers,14,"WhatsApp, YouTube",70299,2387,657,293,67097,569.14,-0.6,English,4.75,College Students,2024-12-30,0.03395496379749356,0.12274821952241308,166758.02,0.4023614576378396,2094
NY-CMP-29324,Influencer,Youth,24,YouTube,38034,5435,2253,1718,872744,99.72,4.09,Tamil,24.73,Tier 2 City Customers,2025-03-28,0.1428984592732818,0.31609935602575895,171318.96,5.0942639390292825,3717
NY-CMP-29325,Social Media,Youth,10,YouTube,26743,3787,2209,1431,746982,142.08,2.67,Tamil,27.77,Premium Shoppers,2025-02-21,0.1416071495344576,0.37787166622656454,203316.48,3.6739864864864864,2356
NY-CMP-29326,Paid Ads,Working Women,16,"YouTube, Google, Facebook",50510,2588,913,708,380196,135.05,2.98,English,8.33,Tier 2 City Customers,2024-08-30,0.05123737873688378,0.2735703245749614,95615.40000000001,3.976305072195483,1880
NY-CMP-29327,Social Media,College Students,22,"YouTube, Facebook",84319,11544,3858,2628,1219392,60.33,6.69,Bengali,21.38,Working Women,2025-03-01,0.13690864455223614,0.22765072765072766,158547.24,7.691032653737776,8916
NY-CMP-29328,Email,College Students,28,"Instagram, Facebook, Email",33089,2077,1075,667,490245,341.13,1.15,Tamil,11.54,Tier 2 City Customers,2024-11-12,0.06277010486868748,0.32113625421280695,227533.71,2.154603816726761,1410
NY-CMP-29329,SEO,Tier 2 City Customers,6,"Google, Facebook, YouTube",11275,989,541,326,240262,217.88,2.38,Tamil,16.46,Premium Shoppers,2025-03-10,0.08771618625277162,0.32962588473205257,71028.88,3.382595924362034,663
NY-CMP-29330,Email,Working Women,30,"WhatsApp, Instagram",75881,2551,880,599,298302,494.86,0.01,English,5.31,Youth,2024-10-04,0.03361842885570828,0.23480987847902784,296421.14,1.0063452289536434,1952
NY-CMP-29331,Social Media,College Students,29,"Facebook, Instagram, Google",77073,6697,1695,1134,842562,64.7,10.48,Tamil,12.36,Tier 2 City Customers,2024-11-28,0.08689164817770166,0.16932955054502016,73369.8,11.483771251931993,5563
NY-CMP-29332,Paid Ads,Premium Shoppers,14,Email,33570,2377,1149,392,235200,180.92,2.32,Hindi,11.67,College Students,2024-12-13,0.07080726839439976,0.16491375683634835,70920.64,3.3163829316825115,1985
NY-CMP-29333,Influencer,College Students,21,"WhatsApp, Facebook, Instagram",81647,6481,3222,2051,1581321,31.25,23.67,English,14.4,Working Women,2025-02-22,0.07937829926390437,0.31646350871779044,64093.75,24.672,4430
NY-CMP-29334,Paid Ads,Premium Shoppers,10,"WhatsApp, YouTube",97207,13919,7414,4611,1835178,39.87,8.98,Hindi,26.69,Youth,2025-01-23,0.14318927649243368,0.33127379840505783,183840.56999999998,9.98244293955355,9308
NY-CMP-29335,SEO,Tier 2 City Customers,15,"YouTube, Email",46857,6599,2656,2081,638867,120.12,1.56,Bengali,24.19,Working Women,2025-03-11,0.14083274644130012,0.3153508107288983,249969.72,2.555777555777556,4518
NY-CMP-29336,Email,Working Women,22,WhatsApp,12850,372,97,35,20475,8338.11,-0.93,English,3.92,Working Women,2024-07-16,0.02894941634241245,0.09408602150537634,291833.85000000003,0.07015978441157528,337
NY-CMP-29337,Email,Youth,6,"Instagram, YouTube, Facebook",54896,2114,878,419,177656,669.84,-0.37,Tamil,6.21,College Students,2024-07-15,0.038509180996793936,0.19820245979186377,280662.96,0.6329869819658426,1695
NY-CMP-29338,Email,Working Women,23,"Facebook, Google, Instagram",71657,4683,1052,758,328214,344.45,0.26,Bengali,9.06,Tier 2 City Customers,2024-09-22,0.06535300110247429,0.16186205423873584,261093.1,1.257076498766149,3925
NY-CMP-29339,Email,Working Women,24,"Google, Facebook",71464,7647,3192,1057,406945,75.2,4.12,Bengali,16.65,Premium Shoppers,2025-03-03,0.10700492555692377,0.13822414018569373,79486.40000000001,5.119680851063829,6590
NY-CMP-29340,Social Media,Working Women,29,Instagram,81054,5648,1270,481,201058,146.44,1.85,Bengali,9.13,Tier 2 City Customers,2025-05-06,0.06968194043477188,0.0851628895184136,70437.64,2.8544113630155694,5167
NY-CMP-29341,SEO,College Students,30,Google,80313,7403,1500,841,190907,76.86,1.95,Tamil,12.13,Premium Shoppers,2024-11-06,0.09217685804290712,0.11360259354315817,64639.26,2.953421805880822,6562
NY-CMP-29342,Social Media,Youth,12,"Google, YouTube, Facebook",52635,6619,3245,1763,1011962,64.7,7.87,Tamil,22.09,Tier 2 City Customers,2025-02-26,0.1257528260663057,0.2663544342045626,114066.1,8.871715610510046,4856
NY-CMP-29343,Social Media,Tier 2 City Customers,5,Instagram,42260,1239,492,365,151110,423.49,-0.02,Tamil,4.96,Premium Shoppers,2024-10-22,0.029318504495977282,0.29459241323648105,154573.85,0.9775909702708446,874
NY-CMP-29344,Email,College Students,12,"YouTube, Instagram, Email",27981,2255,866,591,304956,474.5,0.09,Tamil,13.27,Tier 2 City Customers,2024-07-28,0.08059040062899825,0.2620842572062084,280429.5,1.0874604847207587,1664
NY-CMP-29345,Influencer,Premium Shoppers,9,Email,76645,6696,3800,1542,766374,113.35,3.38,Tamil,15.71,Premium Shoppers,2024-08-26,0.08736382021005937,0.2302867383512545,174785.69999999998,4.384649316277018,5154
NY-CMP-29346,Paid Ads,Tier 2 City Customers,25,Email,89398,12772,6972,4552,2271448,62.95,6.93,Hindi,27.18,Youth,2025-01-27,0.14286673079934675,0.3564046351393674,286548.4,7.926926131850674,8220
NY-CMP-29347,Email,Tier 2 City Customers,26,"Facebook, YouTube, WhatsApp",81590,2131,829,265,80295,582.15,-0.48,Hindi,3.95,Youth,2025-03-24,0.026118396862360584,0.12435476302205538,154269.75,0.520484411234218,1866
NY-CMP-29348,Paid Ads,Working Women,11,"Google, Email",60809,3028,1233,865,471425,275.29,0.98,Bengali,8.43,Youth,2025-06-01,0.04979526056998142,0.28566710700132103,238125.85,1.9797304660539794,2163
NY-CMP-29349,Email,Youth,12,Google,70978,1838,1016,543,418653,226.76,2.4,Hindi,4.79,Youth,2025-06-16,0.025895347854264703,0.2954298150163221,123130.68,3.400070559181514,1295
NY-CMP-29350,Paid Ads,College Students,28,"Instagram, YouTube, Google",52653,6583,2507,1024,746496,129.54,4.63,English,19.21,Working Women,2024-09-01,0.1250261143714508,0.15555217985720796,132648.96,5.627605372857805,5559
NY-CMP-29351,Social Media,Working Women,7,"YouTube, Google",88103,7572,1995,1432,1088320,46.98,15.18,English,12.48,Youth,2024-12-05,0.08594485999341679,0.18911780243000528,67275.36,16.17709663686675,6140
NY-CMP-29352,Influencer,Tier 2 City Customers,7,"YouTube, Email",54602,5861,3290,2162,1658254,93.35,7.22,English,20.72,Tier 2 City Customers,2024-10-29,0.10734039046188784,0.36887903088210205,201822.69999999998,8.216389930369578,3699
NY-CMP-29353,Paid Ads,College Students,18,Email,17748,1582,880,438,317550,257.43,1.82,Bengali,16.34,Youth,2025-05-03,0.08913680414694614,0.27686472819216185,112754.34,2.816299576583926,1144
NY-CMP-29354,Email,Tier 2 City Customers,28,Email,15972,363,83,46,10534,3671.74,-0.94,Bengali,3.08,Tier 2 City Customers,2025-05-09,0.022727272727272728,0.12672176308539945,168900.03999999998,0.062368250475251526,317
NY-CMP-29355,SEO,Youth,28,"Facebook, Google, YouTube",73269,4301,2063,713,437069,415.98,0.47,Tamil,9.66,Tier 2 City Customers,2025-04-01,0.05870149722256343,0.1657754010695187,296593.74,1.473628539833646,3588
NY-CMP-29356,Social Media,Tier 2 City Customers,6,YouTube,17734,1826,1053,450,286650,583.05,0.09,Tamil,18.77,College Students,2025-05-05,0.10296605390774782,0.24644030668127054,262372.5,1.0925306577480491,1376
NY-CMP-29357,Social Media,Youth,30,"YouTube, Facebook, WhatsApp",41708,986,323,103,22763,1701.42,-0.87,Tamil,3.39,Youth,2025-04-04,0.023640548575812794,0.10446247464503043,175246.26,0.12989150239211952,883
NY-CMP-29358,Email,Premium Shoppers,5,"Instagram, Email, YouTube",90212,8136,2233,1617,543312,31.45,9.68,Hindi,13.29,Working Women,2024-11-17,0.09018755819624884,0.1987463126843658,50854.65,10.68362480127186,6519
NY-CMP-29359,Paid Ads,College Students,14,Instagram,74572,3765,1376,1051,424604,222.65,0.81,Hindi,8.3,Tier 2 City Customers,2025-05-30,0.050488118864989544,0.27915006640106244,234005.15,1.8145070738827758,2714
NY-CMP-29360,Email,Working Women,9,"YouTube, Email, Google",27045,722,218,77,57134,1737.9,-0.57,English,3.76,College Students,2024-08-31,0.026696246995747828,0.10664819944598337,133818.30000000002,0.4269520685885263,645
NY-CMP-29361,Paid Ads,Premium Shoppers,6,"Facebook, Instagram, WhatsApp",50902,1797,746,588,135828,249.68,-0.07,Tamil,6.15,Premium Shoppers,2025-06-19,0.03530313150760284,0.327212020033389,146811.84,0.9251842358218519,1209
NY-CMP-29362,Email,Tier 2 City Customers,10,Google,26053,1939,1002,543,377385,437.2,0.59,Bengali,13.37,Premium Shoppers,2025-04-13,0.07442521014854335,0.28004125838060856,237399.6,1.5896614821591948,1396
NY-CMP-29363,Social Media,Premium Shoppers,5,"Facebook, Google, YouTube",75374,1650,798,246,164820,502.61,0.33,Tamil,3.57,Premium Shoppers,2025-04-22,0.021890837689388914,0.14909090909090908,123642.06,1.3330415232486421,1404
NY-CMP-29364,SEO,Working Women,30,"YouTube, Email",32715,2909,918,314,77872,243.71,0.02,Tamil,12.66,College Students,2025-02-26,0.08891945590707627,0.10794087315228601,76524.94,1.017602888679168,2595
NY-CMP-29365,Influencer,Working Women,26,"Email, Instagram, WhatsApp",26976,2707,611,357,259896,187.86,2.88,Tamil,13.62,Youth,2025-03-08,0.10034845788849348,0.13188031030661249,67066.02,3.875226232300649,2350
NY-CMP-29366,Paid Ads,Youth,16,WhatsApp,30574,2874,828,599,215640,274.37,0.31,Hindi,14.07,Youth,2025-01-20,0.09400143913128803,0.20842032011134307,164347.63,1.3120968035863978,2275
NY-CMP-29367,SEO,Tier 2 City Customers,28,WhatsApp,72916,8023,2055,1159,499529,106.31,3.05,Tamil,15.41,Working Women,2025-04-18,0.11003072028087114,0.14445967842452948,123213.29000000001,4.054181168281441,6864
NY-CMP-29368,Email,Working Women,21,"Instagram, WhatsApp, Facebook",74928,1520,422,306,158202,653.01,-0.21,Hindi,3.0,Tier 2 City Customers,2024-10-22,0.020286141362374548,0.2013157894736842,199821.06,0.7917183504081101,1214
NY-CMP-29369,Social Media,Premium Shoppers,15,YouTube,91312,3110,1644,1124,535024,121.26,2.93,Bengali,6.44,Youth,2025-05-13,0.034059050289118625,0.3614147909967846,136296.24000000002,3.9254494474682495,1986
NY-CMP-29370,SEO,Youth,26,"YouTube, Email, Instagram",96467,6760,1605,539,397782,496.62,0.49,English,9.23,College Students,2024-11-06,0.07007577720878642,0.07973372781065088,267678.18,1.486045668720551,6221
NY-CMP-29371,SEO,College Students,30,Email,93177,4728,1590,1129,687561,215.58,1.82,English,7.99,Working Women,2024-09-18,0.050742135934833704,0.2387901861252115,243389.82,2.824937378235458,3599
NY-CMP-29372,Influencer,Tier 2 City Customers,13,"Email, WhatsApp, Google",37206,3132,761,363,234135,674.15,-0.04,Hindi,11.44,Premium Shoppers,2025-04-07,0.0841799709724238,0.11590038314176246,244716.44999999998,0.9567603649039532,2769
NY-CMP-29373,Influencer,Youth,20,"Google, Instagram, Facebook",39957,2811,1297,552,407928,152.98,3.83,Tamil,11.66,Youth,2024-07-19,0.07035062692394324,0.19637139807897544,84444.95999999999,4.830696823114133,2259
NY-CMP-29374,SEO,Tier 2 City Customers,26,Google,35200,1966,444,167,40247,1199.19,-0.8,Tamil,7.32,Youth,2024-07-15,0.05585227272727273,0.0849440488301119,200264.73,0.20096898739982821,1799
NY-CMP-29375,Email,Youth,23,"Facebook, YouTube",19535,943,270,101,68276,2371.09,-0.71,Hindi,6.73,Youth,2025-05-16,0.04827233171231124,0.1071049840933192,239480.09000000003,0.2851009451349379,842
NY-CMP-29376,Social Media,Working Women,18,Google,19364,1014,336,143,113113,459.13,0.72,Tamil,7.71,College Students,2024-09-01,0.0523652137988019,0.14102564102564102,65655.59,1.7228236011587132,871
NY-CMP-29377,Social Media,Tier 2 City Customers,22,"Email, WhatsApp, YouTube",57450,4208,1270,913,241032,141.99,0.86,English,11.12,Tier 2 City Customers,2024-12-22,0.07324630113141863,0.21696768060836502,129636.87000000001,1.8592858652017745,3295
NY-CMP-29378,SEO,Tier 2 City Customers,20,"Facebook, Instagram, WhatsApp",41337,5887,1358,594,210870,121.45,1.92,Tamil,18.96,Youth,2024-12-18,0.14241478578513198,0.10090028877187023,72141.3,2.923013585837793,5293
NY-CMP-29379,SEO,College Students,21,"Google, Facebook, WhatsApp",89474,2636,882,380,294500,452.03,0.71,Tamil,4.36,Youth,2025-03-22,0.029461072490332387,0.1441578148710167,171771.4,1.7144879764617393,2256
NY-CMP-29380,Influencer,Tier 2 City Customers,24,Instagram,74193,8057,1754,1127,782138,214.28,2.24,Hindi,14.74,Working Women,2024-07-18,0.1085951504858949,0.13987836663770634,241493.56,3.2387530334142243,6930
NY-CMP-29381,Social Media,Youth,14,"WhatsApp, Email, YouTube",10114,952,321,171,75582,1672.56,-0.74,Hindi,14.28,College Students,2024-12-20,0.09412695273877793,0.1796218487394958,286007.76,0.26426555699048165,781
NY-CMP-29382,Social Media,Youth,8,"Facebook, WhatsApp",54803,6870,2712,1677,598689,69.42,4.14,Bengali,20.54,Youth,2025-01-24,0.12535810083389595,0.2441048034934498,116417.34,5.142610198789974,5193
NY-CMP-29383,SEO,Premium Shoppers,5,"WhatsApp, Facebook",14152,2020,965,498,148902,214.96,0.39,Hindi,24.61,Working Women,2024-09-28,0.142736009044658,0.24653465346534653,107050.08,1.3909564570152586,1522
NY-CMP-29384,Email,Premium Shoppers,18,"YouTube, Email, Instagram",76589,10929,4034,3117,2415675,61.6,11.58,Tamil,23.61,Working Women,2024-10-28,0.14269673190667068,0.2852045017842438,192007.2,12.58116883116883,7812
NY-CMP-29385,SEO,Premium Shoppers,23,"Instagram, Email, Google",19353,2276,1074,535,184575,134.55,1.56,Hindi,20.07,Tier 2 City Customers,2024-07-28,0.11760450576138066,0.23506151142355008,71984.25,2.5641025641025643,1741
NY-CMP-29386,Social Media,Working Women,12,Facebook,80058,11462,3448,1726,1039052,166.48,2.62,Bengali,20.78,Youth,2024-12-26,0.14317120087936247,0.15058454021985693,287344.48,3.61604997597309,9736
NY-CMP-29387,Influencer,Working Women,6,YouTube,77873,9231,4586,1959,1122507,140.05,3.09,Bengali,20.26,Working Women,2024-11-28,0.1185391599142193,0.2122196945076373,274357.95,4.091395930024991,7272
NY-CMP-29388,Influencer,Premium Shoppers,11,YouTube,62952,5048,2165,830,543650,143.49,3.56,Hindi,12.78,College Students,2024-08-06,0.08018807980683695,0.1644215530903328,119096.70000000001,4.564778033312425,4218
NY-CMP-29389,SEO,Premium Shoppers,8,"Instagram, YouTube",40971,1259,344,253,53889,1073.28,-0.8,Bengali,4.53,Working Women,2025-01-13,0.03072905225647409,0.20095313741064336,271539.83999999997,0.19845706618962436,1006
NY-CMP-29390,SEO,Premium Shoppers,28,"Facebook, Google, YouTube",66701,2717,1186,821,183904,155.71,0.44,Tamil,7.08,Working Women,2025-05-18,0.04073402197868098,0.3021715126978285,127837.91,1.4385717038083616,1896
NY-CMP-29391,Paid Ads,Working Women,11,"YouTube, Google",62826,7806,1633,1172,600064,149.14,2.43,Hindi,16.89,College Students,2024-09-16,0.12424792283449528,0.1501409172431463,174792.08,3.433015958160118,6634
NY-CMP-29392,Email,Working Women,24,"Facebook, Email, YouTube",19393,1906,572,377,127426,226.6,0.49,English,14.72,Premium Shoppers,2025-04-10,0.09828288557727015,0.19779643231899266,85428.2,1.4916151809355693,1529
NY-CMP-29393,SEO,Tier 2 City Customers,5,YouTube,25975,2200,828,264,188496,507.16,0.41,Hindi,12.67,Premium Shoppers,2025-06-16,0.0846968238691049,0.12,133890.24000000002,1.4078397349948732,1936
NY-CMP-29394,Email,Tier 2 City Customers,23,"Facebook, Google, YouTube",97415,14159,8220,5128,2574256,50.49,8.94,Hindi,28.24,Premium Shoppers,2024-10-28,0.14534722578658318,0.36217246980718976,258912.72,9.942562883739354,9031
NY-CMP-29395,Social Media,Premium Shoppers,23,"YouTube, Email, WhatsApp",41656,1279,299,181,77287,1271.8,-0.66,Bengali,4.22,Working Women,2024-08-31,0.03070386018820818,0.1415168100078186,230195.8,0.33574461393300836,1098
NY-CMP-29396,Paid Ads,Working Women,9,"YouTube, Google, Instagram",74541,5759,2457,1609,1232494,37.39,19.49,Bengali,13.18,College Students,2025-05-26,0.07725949477468776,0.2793887827747873,60160.51,20.486761166087188,4150
NY-CMP-29397,Email,Tier 2 City Customers,12,"Email, Instagram, YouTube",54511,6919,2530,1311,814131,76.83,7.08,Bengali,19.74,Youth,2024-11-13,0.12692850984205023,0.1894782483017777,100724.13,8.082780163998438,5608
NY-CMP-29398,Email,Tier 2 City Customers,10,Google,37310,3077,916,695,427425,287.72,1.14,Tamil,12.56,Tier 2 City Customers,2024-11-08,0.08247118734923613,0.22586935326616833,199965.40000000002,2.137494786598081,2382
NY-CMP-29399,Influencer,Premium Shoppers,17,"WhatsApp, YouTube",91664,6737,3589,1769,1284294,140.18,4.18,Hindi,13.19,Premium Shoppers,2025-01-01,0.0734966835398848,0.26257978328632925,247978.42,5.179055500071336,4968
NY-CMP-29400,Paid Ads,Tier 2 City Customers,23,Google,25080,2338,957,316,236684,603.96,0.24,Bengali,14.4,Working Women,2025-06-05,0.09322169059011164,0.13515825491873396,190851.36000000002,1.240148354195642,2022
NY-CMP-29401,Paid Ads,Tier 2 City Customers,23,YouTube,30659,1943,1074,738,512172,227.48,2.05,Tamil,12.25,Tier 2 City Customers,2024-12-03,0.06337453928699566,0.37982501286670095,167880.24,3.050817654299279,1205
NY-CMP-29402,Paid Ads,Premium Shoppers,16,"Google, Facebook",69272,1435,807,554,344588,464.95,0.34,Bengali,4.04,Working Women,2024-11-30,0.020715440582053355,0.38606271777003487,257582.3,1.3377782557264222,881
NY-CMP-29403,Influencer,Youth,12,"Email, WhatsApp",40085,2120,458,360,123840,597.76,-0.42,Bengali,7.33,Youth,2024-08-06,0.05288761382063116,0.16981132075471697,215193.6,0.5754817987152034,1760
NY-CMP-29404,Paid Ads,Working Women,10,"Instagram, Facebook",17301,549,118,71,33157,4198.35,-0.89,Hindi,4.27,Youth,2025-04-10,0.031732269810993585,0.12932604735883424,298082.85000000003,0.1112341753307847,478
NY-CMP-29405,Email,Youth,16,"YouTube, Google, Instagram",51308,6079,2036,682,540144,331.18,1.39,Bengali,17.15,Premium Shoppers,2024-11-29,0.1184805488422858,0.11218950485277183,225864.76,2.39144875898303,5397
NY-CMP-29406,Social Media,Working Women,5,"YouTube, Email",54317,5010,2161,955,560585,200.26,1.93,Tamil,14.96,Youth,2025-01-13,0.09223631643868402,0.1906187624750499,191248.3,2.931189453710177,4055
NY-CMP-29407,Social Media,Youth,30,YouTube,87356,7365,2543,1007,716984,188.55,2.78,Hindi,12.49,Tier 2 City Customers,2024-12-08,0.08431017903750172,0.13672776646300067,189869.85,3.7761866878811987,6358
NY-CMP-29408,Paid Ads,Tier 2 City Customers,14,YouTube,48729,6521,1444,944,580560,137.92,3.46,Tamil,18.28,Youth,2024-09-01,0.1338217488559174,0.14476307314829015,130196.47999999998,4.459106728538283,5577
NY-CMP-29409,Social Media,Youth,15,"Facebook, WhatsApp, Email",58803,2799,1114,417,279390,557.9,0.2,Bengali,7.36,Premium Shoppers,2024-12-05,0.047599612264680374,0.1489817792068596,232644.3,1.2009320666786163,2382
NY-CMP-29410,SEO,College Students,19,"YouTube, Google",30719,1937,979,688,246992,339.1,0.06,Tamil,11.73,Working Women,2025-03-06,0.06305543800253914,0.3551884357253485,233300.80000000002,1.0586847537599526,1249
NY-CMP-29411,Influencer,College Students,16,"WhatsApp, YouTube, Facebook",77663,9557,3455,2728,1484032,45.08,11.07,Tamil,20.27,College Students,2025-06-05,0.12305731171857899,0.28544522339646333,122978.23999999999,12.067435669920142,6829
NY-CMP-29412,Influencer,Tier 2 City Customers,26,Instagram,63048,5758,2102,1022,663278,50.32,11.9,Hindi,14.09,Premium Shoppers,2024-08-26,0.09132724273569344,0.17749218478638415,51427.04,12.897456279809221,4736
NY-CMP-29413,Paid Ads,Working Women,12,"WhatsApp, YouTube",95797,2377,772,491,132570,165.65,0.63,English,3.8,College Students,2024-09-19,0.02481288558096809,0.20656289440471182,81334.15000000001,1.6299426501660126,1886
NY-CMP-29414,Social Media,Premium Shoppers,21,"Email, Instagram",37197,2681,1405,753,214605,300.99,-0.05,Hindi,13.01,College Students,2025-02-23,0.07207570502997554,0.28086534875046626,226645.47,0.9468753114721419,1928
NY-CMP-29415,Social Media,Working Women,11,"Google, Facebook, Instagram",34807,1352,536,327,95157,694.83,-0.58,Hindi,6.36,Working Women,2024-10-03,0.038842761513488665,0.24186390532544377,227209.41,0.41880747808816543,1025
NY-CMP-29416,Email,Youth,27,"WhatsApp, Email, YouTube",76588,2558,794,347,98548,207.37,0.37,Tamil,4.83,Tier 2 City Customers,2025-02-09,0.03339948817047057,0.13565285379202502,71957.39,1.3695327192940154,2211
NY-CMP-29417,Influencer,Tier 2 City Customers,9,Instagram,52010,2161,1259,672,147840,182.31,0.21,Tamil,7.87,Working Women,2024-09-20,0.04154970198038839,0.3109671448403517,122512.32,1.2067357797158684,1489
NY-CMP-29418,Social Media,Youth,17,"WhatsApp, Google",46527,3544,777,617,191887,254.5,0.22,Hindi,10.61,Premium Shoppers,2024-08-24,0.07617082554215832,0.17409706546275394,157026.5,1.2220039292730844,2927
